"Latin.Name","summer_tif","winter_tif","D","I","rank.corr","sum_lon","sum_lat","win_lon","win_lat","distance","bearing"
"Hipposideros ater","./Summer_SDMs_redone/Hipposideros ater_summer.tif","./Winter_SDMs_redone/Hipposideros ater.tif",0.558969046008067,0.677879604915762,0.627926122512038,133.734677218733,-14.9426658996206,131.925659675237,-11.404287184258,437819.954213424,153.590707433784
"Hipposideros beatus","./Summer_SDMs_redone/Hipposideros beatus_summer.tif","./Winter_SDMs_redone/Hipposideros beatus.tif",0.662319074565905,0.749540030043161,0.537091856660086,18.3521167496313,3.72708679019174,17.7135596547469,3.47935079081136,76049.5225536627,68.8666541332845
"Hipposideros bicolor","./Summer_SDMs_redone/Hipposideros bicolor_summer.tif","./Winter_SDMs_redone/Hipposideros bicolor.tif",0.311706741840354,0.489223201147152,0.295400690232472,105.067793503688,17.0473260356155,108.11075896926,8.8442359212307,965610.456759606,-19.671207697851
"Hipposideros caffer","./Summer_SDMs_redone/Hipposideros caffer_summer.tif","./Winter_SDMs_redone/Hipposideros caffer.tif",0.461779597654223,0.669078142376956,0.325150617204034,22.8608068441419,-1.20138851817937,22.4874125095216,-2.36257958579457,134953.18385294,17.9361703302553
"Hipposideros cervinus","./Summer_SDMs_redone/Hipposideros cervinus_summer.tif","./Winter_SDMs_redone/Hipposideros cervinus.tif",0.684423139603412,0.778812179576875,0.585483806717537,120.311912484734,-0.995979126752043,123.80568420643,-4.27673019208981,531516.053616219,-47.0554957671973
"Hipposideros cineraceus","./Summer_SDMs_redone/Hipposideros cineraceus_summer.tif","./Winter_SDMs_redone/Hipposideros cineraceus.tif",0.647351228441145,0.73159872549873,0.557099846825654,105.422812265045,16.3584264979896,104.491845726576,13.8522860155777,294806.676463432,19.7245982404667
"Hipposideros diadema","./Summer_SDMs_redone/Hipposideros diadema_summer.tif","./Winter_SDMs_redone/Hipposideros diadema.tif",0.56873446632488,0.669123442248033,0.482336263956843,116.799249898598,4.04965002576162,122.413100440138,-2.19900414806371,931377.087349319,-42.1157395229971
"Hipposideros galeritus","./Summer_SDMs_redone/Hipposideros galeritus_summer.tif","./Winter_SDMs_redone/Hipposideros galeritus.tif",0.0888214455190043,0.293246565591573,0.205728907458932,119.190536630637,4.13479910470575,116.293022017739,1.39251211268706,442412.89642196,46.6738661032588
"Hipposideros larvatus","./Summer_SDMs_redone/Hipposideros larvatus_summer.tif","./Winter_SDMs_redone/Hipposideros larvatus.tif",0.732160244759619,0.758862969035556,0.36300114604639,104.053666840425,15.9043524612121,103.026915197585,15.4058743058925,123129.864044624,63.2483802474296
"Hipposideros ruber","./Summer_SDMs_redone/Hipposideros ruber_summer.tif","./Winter_SDMs_redone/Hipposideros ruber.tif",0.693104814352644,0.770086548924312,0.530239397116419,20.4107674179895,0.954884491825755,20.5875769260116,0.262988623238173,78996.9089682527,-14.4257398820189
"Histiotus montanus","./Summer_SDMs_redone/Histiotus montanus_summer.tif","./Winter_SDMs_redone/Histiotus montanus.tif",0.286325142533041,0.508188899732872,0.416637239881981,-67.0929056124683,-23.5583026880308,-66.126547583325,-28.5245057180009,558627.712501915,-10.1853023323965
"Hsunycteris thomasi","./Summer_SDMs_redone/Hsunycteris thomasi_summer.tif","./Winter_SDMs_redone/Hsunycteris thomasi.tif",0.606677359162876,0.774929721760809,0.586840566537065,-63.9385727713466,-3.26664242604136,-63.1000453749814,-2.72903142984479,110559.773534705,-122.548224752889
"Hylonycteris underwoodi","./Summer_SDMs_redone/Hylonycteris underwoodi_summer.tif","./Winter_SDMs_redone/Hylonycteris underwoodi.tif",0.496029836381085,0.513443342630435,0.383952993247858,-92.1520437211301,22.5859947362767,-91.88777771094,23.108257138274,63880.5430792726,-154.823302523537
"Hypsignathus monstrosus","./Summer_SDMs_redone/Hypsignathus monstrosus_summer.tif","./Winter_SDMs_redone/Hypsignathus monstrosus.tif",0.787187820049527,0.808798388742721,0.63195953133386,18.7751199624269,2.66537509006613,18.3545108328599,2.68101444381314,46803.3427374424,92.107699518132
"Hypsugo savii","./Summer_SDMs_redone/Hypsugo savii_summer.tif","./Winter_SDMs_redone/Hypsugo savii.tif",0.467661379180444,0.517516813354129,0.492192267583963,19.5224278320617,42.0522275018962,13.9930124449885,45.3177461309784,574569.221354515,127.202090524147
"Kerivoula hardwickii","./Summer_SDMs_redone/Kerivoula hardwickii_summer.tif","./Winter_SDMs_redone/Kerivoula hardwickii.tif",0.0839242846493262,0.250075045137396,0.168596014767106,108.054740174313,13.9827947705969,104.963927825759,11.5281414696063,431705.039387327,50.6917279642355
"Kerivoula papillosa","./Summer_SDMs_redone/Kerivoula papillosa_summer.tif","./Winter_SDMs_redone/Kerivoula papillosa.tif",0.271262903955007,0.419187033266439,0.201598309717523,110.594545087248,7.77523258861298,111.246890547264,5.41683032207384,270605.439774107,-15.4252100921683
"Lasionycteris noctivagans","./Summer_SDMs_redone/Lasionycteris noctivagans_summer.tif","./Winter_SDMs_redone/Lasionycteris noctivagans.tif",0.521637398678595,0.550977490293643,0.236740872772251,-101.944938034957,44.5574525465908,-99.0212888649636,39.9880876643503,561849.708894348,-24.4431462306195
"Lasiurus blossevillii","./Summer_SDMs_redone/Lasiurus blossevillii_summer.tif","./Winter_SDMs_redone/Lasiurus blossevillii.tif",0.169657961235383,0.385180087864328,0.261706136762347,-78.4590485182813,10.0683734879007,-76.5156247290008,-0.263151048441654,1162616.40376851,-10.6158950750696
"Lasiurus borealis","./Summer_SDMs_redone/Lasiurus borealis_summer.tif","./Winter_SDMs_redone/Lasiurus borealis.tif",0.447545948880756,0.513642943954515,0.407636820934474,-90.5484841674158,36.3249187257653,-80.7557479138446,14.0187870311967,2657109.32413244,-19.8206200799678
"Lasiurus cinereus","./Summer_SDMs_redone/Lasiurus cinereus_summer.tif","./Winter_SDMs_redone/Lasiurus cinereus.tif",0.404480731292299,0.414447402308807,0.183237514010213,-100.895129168201,39.9957593429576,-85.4954853543868,14.9049594281563,3158884.05300451,-25.3841380375789
"Lasiurus ega","./Summer_SDMs_redone/Lasiurus ega_summer.tif","./Winter_SDMs_redone/Lasiurus ega.tif",0.30283004789865,0.537981446589078,0.275281258287403,-70.9668379022089,2.56571241769019,-70.3685913505967,0.364971047405577,252288.664106824,-15.2939395498283
"Lasiurus intermedius","./Summer_SDMs_redone/Lasiurus intermedius_summer.tif","./Winter_SDMs_redone/Lasiurus intermedius.tif",0.443919338296982,0.446258719865663,0.386476508338991,-87.9180046393159,27.9135093544377,-91.6199822271251,27.1053425874854,376554.222882112,75.391960052309
"Lasiurus seminolus","./Summer_SDMs_redone/Lasiurus seminolus_summer.tif","./Winter_SDMs_redone/Lasiurus seminolus.tif",0.599511446435657,0.736021644155527,0.704633388733463,-88.1383167410459,30.9719218446046,-87.9802393272962,30.7888421733506,25307.7194998054,-36.6350245417322
"Lasiurus xanthinus","./Summer_SDMs_redone/Lasiurus xanthinus_summer.tif","./Winter_SDMs_redone/Lasiurus xanthinus.tif",0.718445483102598,0.728741704731169,0.425139517693627,-103.885830402952,30.3903268576699,-104.932343026296,28.7625107388316,206972.638868546,29.0780150764585
"Lavia frons","./Summer_SDMs_redone/Lavia frons_summer.tif","./Winter_SDMs_redone/Lavia frons.tif",0.602312505969032,0.685482608083646,0.513596793635735,21.6498913498796,1.76748874227668,20.1531052259271,5.9056198339099,486845.82938541,159.978022455134
"Leptonycteris curasoae","./Summer_SDMs_redone/Leptonycteris curasoae_summer.tif","./Winter_SDMs_redone/Leptonycteris curasoae.tif",0.177861238244924,0.35062341516446,0.175043610339317,-99.2787158796573,25.7493631343751,-86.3678116645176,18.7753230835355,1537175.35057373,-57.5340541040214
"Leptonycteris nivalis","./Summer_SDMs_redone/Leptonycteris nivalis_summer.tif","./Winter_SDMs_redone/Leptonycteris nivalis.tif",0.503915475450407,0.612775386866725,0.47069932858363,-103.858359229335,26.7422985291071,-102.09288744907,22.453209723371,507598.270284834,-20.2619549078006
"Leptonycteris yerbabuenae","./Summer_SDMs_redone/Leptonycteris yerbabuenae_summer.tif","./Winter_SDMs_redone/Leptonycteris yerbabuenae.tif",0.337988436746286,0.565829939039612,0.381785175519821,-99.7780643065796,27.2031261637,-101.201729800617,22.3606265812501,555370.891840279,14.7304833340129
"Lionycteris spurrelli","./Summer_SDMs_redone/Lionycteris spurrelli_summer.tif","./Winter_SDMs_redone/Lionycteris spurrelli.tif",0.79218864782236,0.842741277496788,0.62591264219828,-64.0452626495166,-2.37138840183993,-64.5471931047019,-3.18073775044433,105470.685827645,31.9602972898295
"Lissonycteris angolensis","./Summer_SDMs_redone/Lissonycteris angolensis_summer.tif","./Winter_SDMs_redone/Lissonycteris angolensis.tif",0.476193033703148,0.683932877347231,0.335724476076876,19.7900965712843,3.32885316850396,18.7435574049068,4.81119359015208,200928.935580977,144.626772647443
"Lonchophylla robusta","./Summer_SDMs_redone/Lonchophylla robusta_summer.tif","./Winter_SDMs_redone/Lonchophylla robusta.tif",0.397360432602877,0.493135807201801,0.0062573702785219,-75.1607266926298,4.34587835737663,-73.2434148063754,-0.0742558835048223,533251.777096347,-23.5469595724476
"Lonchorhina aurita","./Summer_SDMs_redone/Lonchorhina aurita_summer.tif","./Winter_SDMs_redone/Lonchorhina aurita.tif",0.492525619173296,0.590242077591056,0.389344490955534,-67.8671073280643,1.50872172030002,-68.1818838047017,2.35702376679073,100125.726976296,159.521262977149
"Lophostoma brasiliense","./Summer_SDMs_redone/Lophostoma brasiliense_summer.tif","./Winter_SDMs_redone/Lophostoma brasiliense.tif",0.485017597569623,0.508468778130787,0.371660718968926,-69.9792054418151,4.85045471555044,-67.6503848152528,0.502591567214999,546052.642202963,-28.2630697989705
